cid,geoid,tractce,trees_n,treeCrDn,sviPtile,hardship,floodSusc,heatisl,logtraf,pm25NN,asthm5av,asthmAdj,totPopE,whiteP,blackP,amIndP,asianP,hispP,otherP,childrnP,ovr65P,commarea_n,community
362,17031291600,291600,453,  11.800000000000001,  63.899999999999999,  21.300000000000001,   9.500000000000000,  70.900000000000006,   4.200000000000000,  10.300000000000001, 158.500000000000000,  82.500000000000000,976,  64.450000000000003,  12.600000000000000,   0.000000000000000,   1.020000000000000,  73.769999999999996,  21.930000000000000,      23.872950819672131,  12.810000000000000,29,NORTH LAWNDALE
534,17031580200,580200,1588,  12.800000000000001,  80.400000000000006,  46.600000000000001,   9.500000000000000,  83.900000000000006,   5.900000000000000,  10.800000000000001, 168.000000000000000,  55.100000000000001,3784,  45.479999999999997,   1.510000000000000,   0.000000000000000,   9.119999999999999,  83.959999999999994,  43.899999999999999,      32.082452431289646,   7.660000000000000,58,BRIGHTON PARK
542,17031590500,590500,2093,  27.800000000000001,  80.700000000000003,  27.699999999999999,   9.400000000000000,  82.799999999999997,   5.300000000000000,  10.600000000000000, 195.500000000000000,  93.000000000000000,1842,  36.430000000000000,   1.570000000000000,   0.980000000000000,  33.219999999999999,  48.149999999999999,  27.800000000000001,      15.092290988056462,  15.039999999999999,59,MCKINLEY PARK
544,17031590700,590700,1330,   7.900000000000000,  81.099999999999994,  37.399999999999999,   9.199999999999999,  84.500000000000000,   5.300000000000000,  10.800000000000001, 195.500000000000000,  93.000000000000000,3393,  47.659999999999997,   2.090000000000000,   2.800000000000000,  15.710000000000001,  68.989999999999995,  31.739999999999998,      29.737695254936636,   6.070000000000000,59,MCKINLEY PARK
550,17031610400,610400,339,   9.699999999999999,  93.200000000000003,  40.000000000000000,   9.199999999999999,  90.900000000000006,   5.000000000000000,  10.500000000000000, 195.500000000000000,  93.000000000000000,1981,  50.579999999999998,   1.160000000000000,   2.220000000000000,   0.000000000000000,  97.530000000000001,  46.039999999999999,      38.364462392730942,   2.570000000000000,61,NEW CITY
798,17031843800,843800,2582,  12.500000000000000,  82.599999999999994,  22.699999999999999,   9.300000000000001,  74.200000000000003,   4.500000000000000,  10.500000000000000, 195.500000000000000,  93.000000000000000,1482,  31.579999999999998,  59.649999999999999,   0.000000000000000,   6.750000000000000,  12.350000000000000,   2.020000000000000,      25.303643724696357,  14.710000000000001,61,NEW CITY
421,17031400400,400400,740,  11.000000000000000,  96.099999999999994,  33.399999999999999,   9.500000000000000,  56.200000000000003,   4.700000000000000,  10.400000000000000, 348.500000000000000, 268.800000000000011,2120,   0.850000000000000,  98.400000000000006,   0.000000000000000,   0.000000000000000,   0.000000000000000,   0.750000000000000,      32.028301886792455,   9.859999999999999,40,WASHINGTON PARK
426,17031410500,410500,847,  19.500000000000000,  45.200000000000003,  19.500000000000000,   9.500000000000000,  40.299999999999997,,  10.000000000000000, 140.750000000000000, 188.400000000000006,2440,  41.680000000000000,  39.299999999999997,   0.000000000000000,  10.900000000000000,   5.980000000000000,   8.109999999999999,       9.672131147540984,   9.670000000000000,41,HYDE PARK
442,17031421200,421200,913,  19.300000000000001,  88.500000000000000,  33.399999999999999,   9.500000000000000,  59.000000000000000,   5.000000000000000,  10.300000000000001, 348.500000000000000, 268.800000000000011,1210,   0.000000000000000,  96.780000000000001,   1.320000000000000,   0.000000000000000,   1.160000000000000,   1.900000000000000,      26.694214876033058,  16.030000000000001,42,WOODLAWN
720,17031834400,834400,1880,  17.199999999999999,  88.299999999999997,  26.300000000000001,   9.000000000000000,  45.799999999999997,   4.300000000000000,  10.500000000000000, 348.500000000000000, 268.800000000000011,4390,   4.080000000000000,  93.870000000000005,   0.000000000000000,   0.340000000000000,   1.480000000000000,   1.710000000000000,      27.198177676537583,   8.840000000000000,42,WOODLAWN
563,17031612100,612100,1509,  34.899999999999999,  93.599999999999994,  37.500000000000000,   9.500000000000000,  70.900000000000006,   4.600000000000000,  10.199999999999999, 195.500000000000000,  93.000000000000000,1042,   2.590000000000000,  90.019999999999996,   0.000000000000000,   0.000000000000000,   8.160000000000000,   7.390000000000000,      25.431861804222649,  21.690000000000001,61,NEW CITY
552,17031611000,611000,1978,  21.600000000000001,  90.400000000000006,  50.000000000000000,   9.400000000000000,  84.500000000000000,   4.700000000000000,  10.400000000000000, 195.500000000000000,  93.000000000000000,891,  33.329999999999998,  55.329999999999998,   0.000000000000000,   1.010000000000000,  39.840000000000003,  10.330000000000000,      25.252525252525253,  16.719999999999999,61,NEW CITY
29,17031030104,030104,186,  10.300000000000001,  71.000000000000000,  20.500000000000000,   8.600000000000000,  25.100000000000001,   4.500000000000000,,  46.000000000000000,  83.200000000000003,3569,  69.709999999999994,   8.710000000000001,   0.000000000000000,  17.340000000000000,   8.380000000000001,   4.230000000000000,       3.222191089941160,  10.650000000000000,77,EDGEWATER
6,17031010501,010501,576,  19.699999999999999,  59.299999999999997,  19.000000000000000,   8.600000000000000,  28.800000000000001,   4.700000000000000,  10.400000000000000, 110.250000000000000, 121.799999999999997,4147,  51.020000000000003,  33.740000000000002,   0.000000000000000,   5.930000000000000,  11.020000000000000,   9.310000000000000,      10.344827586206897,  11.650000000000000,1,ROGERS PARK
12,17031020100,020100,1381,  23.500000000000000,  71.799999999999997,  21.899999999999999,   8.699999999999999,  47.799999999999997,   5.100000000000000,  10.199999999999999,  99.750000000000000,  82.200000000000003,3836,  38.740000000000002,  30.500000000000000,   0.000000000000000,  10.320000000000000,  21.250000000000000,  20.440000000000001,      21.637122002085508,  12.800000000000001,2,WEST RIDGE
